"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv32",203,203,203,210,182,162,162,162,194,182,188,188,188,179,182,190,190,190,187,182,185,185,185,202,182
"asv33",18,18,18,30,0,22,22,22,33,0,25,25,25,34,0,28,28,28,34,0,21,21,21,34,0
"asv34",17,17,17,0,0,20,20,20,0,0,24,24,24,0,0,26,26,26,0,0,28,28,28,0,0
"asv35",95,101,101,137,211,84,84,84,150,211,104,105,105,140,211,96,97,97,150,211,103,104,104,134,211
"asv36",119,119,119,69,223,75,75,75,94,223,114,112,112,89,223,110,110,110,89,223,127,136,136,76,223
"asv37",16,15,15,17,0,9,9,9,16,0,11,11,11,16,0,19,20,20,17,0,18,19,19,17,0
"asv38",34,34,34,19,25,26,26,26,38,25,26,26,26,24,25,35,35,35,25,25,35,35,35,33,25
"asv39",24,24,24,35,0,17,17,17,34,0,34,34,34,38,0,34,34,34,38,0,34,34,34,38,0
"asv40",104,104,104,102,90,62,62,62,87,90,79,79,79,97,90,96,96,96,106,90,100,100,100,93,90
"asv41",15,15,15,15,0,11,11,11,14,0,13,13,13,14,0,14,14,14,15,0,15,15,15,15,0
"asv42",89,89,89,74,74,41,41,41,77,74,58,58,58,68,74,71,71,71,50,74,78,78,78,75,74
"asv43",58,58,58,92,70,36,36,36,50,70,50,50,50,85,70,52,53,53,55,70,43,43,43,56,70
"asv44",75,69,69,122,120,52,52,52,101,120,70,70,70,102,120,92,86,86,116,120,88,88,88,131,120
"asv45",14,14,14,0,0,7,7,7,0,0,8,8,8,0,0,11,11,11,0,0,13,13,13,0,0
"asv46",14,14,14,14,0,11,11,11,13,0,11,11,11,13,0,12,12,12,13,0,13,13,13,13,0
"asv47",25,25,25,39,50,37,37,37,40,50,24,24,24,39,50,24,24,24,36,50,26,26,26,43,50
"asv48",13,13,13,13,0,13,13,13,13,0,13,13,13,13,0,13,13,13,13,0,13,13,13,13,0
"asv49",13,13,13,14,0,7,7,7,12,0,9,9,9,12,0,12,12,12,13,0,13,13,13,13,0
"asv50",26,26,26,39,58,22,22,22,41,58,49,49,49,36,58,52,52,52,39,58,48,48,48,39,58
"asv51",38,38,38,55,56,25,25,25,60,56,37,37,37,59,56,43,43,43,59,56,36,36,36,59,56
"asv52",42,42,42,27,44,36,36,36,46,44,42,42,42,50,44,46,46,46,46,44,41,41,41,46,44
"asv53",22,14,20,0,0,7,7,0,10,0,15,0,12,13,0,10,31,17,10,0,20,13,17,12,0
"asv54",12,12,12,12,0,10,10,10,11,0,11,11,11,11,0,11,11,11,12,0,12,12,12,12,0
"asv55",12,12,12,17,0,17,17,17,20,0,19,19,19,17,0,21,21,21,17,0,21,21,21,17,0
"asv56",21,21,21,24,24,0,0,0,26,24,0,0,0,24,24,0,0,0,24,24,0,0,0,24,24
"asv57",44,44,44,60,0,32,32,32,50,0,43,43,43,32,0,31,31,31,59,0,42,43,43,59,0
"asv58",105,105,105,72,104,55,55,55,101,104,82,82,82,94,104,63,63,63,94,104,88,88,88,48,104
"asv59",32,32,32,70,41,20,23,23,40,41,21,21,21,34,41,30,30,30,36,41,34,34,34,36,41
"asv60",11,11,11,0,11,9,9,9,0,11,10,10,10,0,11,11,11,11,0,11,11,11,11,0,11
"asv61",11,11,11,11,11,9,9,9,11,11,10,10,10,11,11,10,10,10,11,11,11,11,11,11,11
"asv62",10,10,10,0,0,10,10,10,0,0,10,10,10,0,0,10,10,10,0,0,10,10,10,0,0
"asv63",27,24,24,56,48,22,22,22,51,48,16,16,16,53,48,21,21,21,58,48,20,20,20,57,48
"asv64",49,49,49,39,86,39,39,39,72,86,52,52,52,69,86,45,45,45,72,86,45,45,45,52,86
"asv65",26,26,26,44,37,15,15,15,45,37,36,36,36,28,37,29,29,29,47,37,26,26,26,46,37
"asv66",9,9,9,9,0,7,7,7,9,0,8,8,8,9,0,8,8,8,9,0,9,9,9,9,0
"asv67",18,18,18,25,33,34,34,34,38,33,25,25,25,32,33,30,30,30,27,33,39,39,39,27,33
"asv68",87,87,87,264,277,59,59,59,275,277,76,76,76,269,277,96,96,96,274,277,95,95,95,263,277
"asv69",16,16,16,31,0,19,19,19,28,0,24,24,24,23,0,27,27,27,30,0,23,23,23,31,0
"asv70",8,8,8,0,0,0,0,0,0,0,5,5,5,0,0,6,6,6,0,0,8,8,8,0,0
"asv71",17,17,17,22,53,0,0,0,45,53,0,0,0,0,53,18,18,18,0,53,14,14,14,0,0
"asv72",10,10,10,79,58,0,43,43,98,58,0,0,0,98,58,18,18,18,100,58,19,19,19,112,58
"asv73",4,19,4,4,3,0,0,0,4,3,0,0,0,0,3,0,0,0,4,3,4,4,4,4,3
"asv74",10,10,10,160,190,0,0,0,179,190,12,12,12,183,190,10,10,10,184,190,10,10,10,176,190
"asv75",6,6,6,6,0,5,5,5,6,0,6,6,6,6,0,6,6,6,6,0,4,4,4,6,0
"asv76",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv77",0,16,54,19,0,8,52,15,6,0,2,38,0,0,5,12,0,9,7,5,36,0,8,7,21
"asv78",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv79",0,0,0,48,80,0,0,0,52,80,0,0,0,57,80,0,0,0,52,80,0,0,0,51,80
"asv80",0,0,0,44,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
"asv81",0,0,0,51,89,0,0,0,42,89,0,0,0,41,89,0,0,0,43,89,0,0,0,52,89
"asv82",0,0,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
"asv83",0,0,0,45,157,0,0,0,90,157,0,0,0,59,157,0,0,0,40,157,0,0,0,84,157
"asv84",0,0,0,36,26,0,0,0,43,26,0,0,0,42,26,0,0,0,43,26,0,0,0,37,26
"asv85",0,0,0,14,62,0,0,0,40,62,0,0,0,22,62,0,0,0,42,62,0,0,0,30,62
"asv86",0,0,0,52,55,0,0,0,48,55,0,0,0,47,55,0,0,0,50,55,0,0,0,53,55
"asv87",0,0,0,68,65,0,0,0,62,65,0,0,0,70,65,0,0,0,71,65,0,0,0,73,65
"asv88",0,0,0,18,53,0,0,0,33,53,0,0,0,31,53,0,0,0,20,53,0,0,0,10,53
"asv89",0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55
"asv90",0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24
"asv91",0,0,0,0,0,0,5,7,5,0,34,0,7,0,38,0,0,5,0,0,0,24,0,0,0
"asv92",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,0
"asv93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
