"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv108",0,0,0,42,60,0,0,0,48,60,0,0,0,48,60,0,0,0,48,60,0,0,0,49,60
"asv109",0,0,0,90,175,0,0,0,72,175,0,0,0,60,175,0,0,0,63,175,0,0,0,56,175
"asv110",0,0,0,68,55,0,0,0,79,55,0,0,0,78,55,0,0,0,71,55,0,0,0,71,55
"asv111",0,0,0,31,93,0,0,0,61,93,0,0,0,62,93,0,0,0,65,93,0,0,0,61,93
"asv112",0,0,0,22,0,0,0,0,21,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0
"asv113",0,0,0,43,38,0,0,0,38,38,0,0,0,53,38,0,0,0,46,38,0,0,0,46,38
"asv114",0,0,0,48,76,0,0,0,53,76,0,0,0,44,76,0,0,0,54,76,0,0,0,42,76
"asv115",0,0,0,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,14,0
"asv116",0,0,0,102,240,0,0,0,134,240,0,0,0,119,240,0,0,0,127,240,0,0,0,156,240
"asv117",0,0,0,0,84,0,0,0,0,84,0,0,0,0,84,0,0,0,0,84,0,0,0,0,84
"asv118",0,0,0,0,73,0,0,0,0,73,0,0,0,0,73,0,0,0,0,73,0,0,0,0,73
"asv119",0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv120",0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
