"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv48",28,28,28,36,50,18,18,18,45,50,29,29,29,48,50,33,33,33,41,50,36,36,36,36,50
"asv49",84,84,84,67,51,60,60,60,62,51,81,81,81,67,51,87,87,87,60,51,91,91,91,66,51
"asv50",21,21,21,18,0,15,15,15,22,0,19,19,19,26,0,20,20,20,17,0,22,22,22,18,0
"asv51",33,29,33,145,123,37,37,37,140,83,25,29,25,177,83,20,20,20,169,83,30,30,30,144,83
"asv52",64,68,68,106,109,25,36,36,95,109,57,54,54,103,109,53,57,57,81,109,68,65,65,108,109
"asv53",12,12,12,148,70,29,29,29,116,110,21,21,21,133,110,30,30,30,128,110,19,19,19,154,110
"asv54",60,67,58,28,29,60,33,39,4,38,20,75,31,61,9,50,35,51,35,61,79,58,58,55,49
"asv55",11,11,11,11,9,0,0,0,11,9,9,9,9,11,9,11,11,11,11,9,11,11,11,11,9
"asv56",56,57,57,63,49,37,30,30,26,49,36,32,32,28,49,32,33,33,43,49,47,48,48,63,49
"asv57",22,22,11,11,0,44,44,44,15,0,50,50,50,11,0,14,14,14,11,0,15,15,15,11,0
"asv58",20,20,20,32,0,14,14,14,33,0,18,18,18,34,0,19,19,19,34,0,20,20,20,35,0
"asv59",55,56,56,105,49,54,54,54,98,49,75,75,75,107,49,69,65,65,117,49,69,70,70,109,49
"asv60",33,33,33,28,49,31,31,31,30,49,17,17,17,32,49,31,31,31,33,49,42,42,42,29,49
"asv61",11,11,11,0,0,0,0,0,0,0,9,9,9,0,0,10,10,10,0,0,10,10,10,0,0
"asv62",10,11,11,0,0,9,10,10,0,0,9,10,10,0,0,10,11,11,0,0,10,11,11,0,0
"asv63",48,48,48,36,39,31,31,31,74,39,41,41,41,71,39,45,45,45,70,39,45,45,45,36,39
"asv64",35,35,35,39,45,24,25,25,50,45,32,32,36,39,45,34,39,39,43,45,36,41,41,46,45
"asv65",10,10,10,10,0,4,4,4,10,0,5,5,5,10,0,8,8,8,10,0,10,10,10,10,0
"asv66",18,18,18,18,38,19,19,19,30,38,22,22,22,26,38,26,26,26,28,38,25,25,25,18,38
"asv67",9,9,9,28,0,19,19,19,32,0,14,14,14,28,0,22,22,22,30,0,16,16,16,31,0
"asv68",33,33,33,25,0,32,32,32,42,0,26,26,26,27,0,22,22,22,27,0,24,34,34,27,0
"asv69",9,11,11,0,9,8,9,9,0,9,9,11,11,0,9,9,11,11,0,9,9,11,11,0,9
"asv70",9,9,9,0,0,0,0,0,0,0,7,7,7,0,0,7,7,7,0,0,8,8,8,0,0
"asv71",52,52,52,44,55,50,50,50,36,55,50,50,50,40,55,56,56,56,40,55,52,52,52,42,55
"asv72",8,8,8,0,0,6,6,6,0,0,6,6,6,0,0,7,7,7,0,0,8,8,8,0,0
"asv73",19,19,19,30,25,15,15,15,18,25,19,19,19,18,25,29,29,29,30,25,29,29,29,30,25
"asv74",32,32,32,33,40,31,31,31,24,40,24,24,24,25,40,22,22,22,30,40,34,34,34,32,40
"asv75",14,14,14,110,139,6,6,6,122,139,14,14,14,127,139,22,22,22,122,139,17,17,17,121,139
"asv76",35,35,35,0,0,27,27,27,0,0,19,19,19,0,0,35,35,35,0,0,39,39,39,0,0
"asv77",33,33,33,24,0,24,24,24,21,0,45,45,45,49,0,41,41,41,46,0,45,45,45,46,0
"asv78",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,12,12,12,0,0
"asv79",7,0,0,0,0,5,0,5,0,0,0,5,5,0,0,19,0,26,0,3,7,0,0,0,0
"asv80",38,38,38,22,25,41,41,41,23,25,32,32,32,22,25,38,38,38,24,25,38,38,38,22,25
"asv81",47,47,47,24,51,27,27,27,17,51,27,27,27,24,51,53,54,54,23,51,44,44,44,24,51
"asv82",39,39,39,49,39,28,28,28,42,39,31,31,31,46,39,27,27,27,39,39,26,26,26,40,39
"asv83",70,68,68,55,54,40,44,44,37,54,67,65,65,54,54,64,65,65,52,54,75,73,73,58,54
"asv84",37,37,37,38,0,19,19,19,34,0,20,20,20,27,0,20,20,20,38,0,30,30,30,37,0
"asv85",21,21,21,89,69,37,37,37,95,69,18,18,18,99,69,27,27,27,92,69,16,16,16,91,69
"asv86",9,14,10,0,6,0,0,0,0,6,0,0,0,0,6,0,6,6,0,6,5,5,5,0,6
"asv87",4,4,4,0,0,4,4,4,0,0,4,4,4,0,0,4,4,4,0,0,4,4,4,0,0
"asv88",14,14,14,53,59,8,8,8,36,59,7,7,7,40,59,14,14,14,41,59,14,14,14,41,59
"asv89",6,6,6,110,44,4,4,4,122,44,4,4,4,127,44,4,4,4,127,44,4,4,4,122,44
"asv90",2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0
"asv91",4,4,4,24,34,30,30,30,25,34,22,22,22,27,34,21,21,21,28,34,16,16,16,26,34
"asv92",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv93",0,0,0,46,43,0,0,0,52,43,0,0,0,53,43,0,0,0,49,43,0,0,0,49,43
"asv94",0,0,0,53,0,0,0,0,51,0,0,0,0,59,0,0,0,0,60,0,0,0,0,60,0
"asv95",0,0,0,28,0,0,0,0,37,0,0,0,0,27,0,0,0,0,28,0,0,0,0,28,0
"asv96",0,0,0,27,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,27,0
"asv97",0,0,0,24,0,0,0,0,31,0,0,0,0,24,0,0,0,0,23,0,0,0,0,23,0
"asv98",0,0,0,35,38,0,0,0,29,38,0,0,0,31,38,0,0,0,31,38,0,0,0,37,38
"asv99",0,0,0,16,0,0,0,0,16,0,0,0,0,15,0,0,0,0,15,0,0,0,0,16,0
"asv100",0,0,0,15,40,0,0,0,29,40,0,0,0,23,40,0,0,0,31,40,0,0,0,15,40
"asv101",0,0,0,67,103,0,0,0,80,103,0,0,0,73,103,0,0,0,67,103,0,0,0,67,103
"asv102",0,0,0,40,43,0,0,0,30,43,0,0,0,18,43,0,0,0,22,43,0,0,0,33,43
"asv103",0,0,0,37,53,0,0,0,33,53,0,0,0,33,53,0,0,0,31,53,0,0,0,37,53
"asv104",0,0,0,7,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,9,0
"asv105",0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv106",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"asv107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"asv108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
