"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv22",1914,1988,1988,1988,1353,637,1205,1205,1205,1353,1308,1802,1802,1802,1348,1616,1988,1988,1988,1353,1650,1988,1988,1988,1353
"asv23",1102,1219,1219,1219,0,505,897,897,897,0,821,0,1170,1170,0,0,1219,1219,1219,0,1008,1219,1219,1219,0
"asv24",1047,1067,1067,1067,608,101,522,522,522,608,357,884,884,884,608,710,1067,1067,1067,608,764,1067,1067,1067,608
"asv25",1677,2176,2331,2331,1430,900,1512,1616,1616,1430,1255,2179,2179,2179,1430,1531,2329,2329,2329,1430,1644,2331,2331,2331,1430
"asv26",999,1040,1040,1040,618,205,585,585,585,618,482,874,874,874,618,688,1040,1040,1040,618,733,1040,1040,1040,618
"asv27",951,985,985,985,0,166,535,535,535,0,381,855,855,855,0,649,985,985,985,0,686,985,985,985,0
"asv28",941,954,954,954,687,222,556,556,556,687,601,831,831,831,687,814,953,953,953,687,839,954,954,954,687
"asv29",2459,1650,2676,2676,0,1161,1992,1992,1992,0,1787,2524,2524,2524,0,2181,2675,2675,2675,0,2242,2676,2676,2676,0
"asv30",2118,1497,2111,1519,1166,511,965,1731,965,1166,937,1402,1480,1480,1166,1252,2165,1525,2302,1166,1254,1497,1566,2302,1166
"asv31",1126,1231,1423,1231,0,573,1060,914,1060,0,791,1170,1170,1352,0,1163,1230,1422,1422,0,1189,1231,1231,1423,0
"asv32",1518,1735,1735,1735,0,693,1248,1248,1248,0,1086,1619,1619,1619,0,1343,1734,1734,1734,0,1382,1735,1735,1735,0
"asv33",1002,1024,1024,1024,0,211,606,606,606,0,455,934,934,934,0,714,1024,1024,1024,0,782,1024,1024,1024,0
"asv34",847,870,622,622,480,130,314,446,446,480,324,526,526,526,480,637,870,870,870,480,496,622,622,870,480
"asv35",1086,1134,1134,1134,908,497,837,837,837,908,804,1090,1090,1090,908,971,1133,1133,1133,908,995,1134,1134,1134,908
"asv36",516,595,595,595,0,131,322,322,322,0,357,529,529,529,0,453,594,594,594,0,446,595,595,595,0
"asv37",734,758,758,758,274,156,421,421,421,274,305,678,678,678,274,493,758,758,758,274,534,758,758,758,274
"asv38",607,521,521,521,481,217,315,315,315,481,422,457,457,457,481,556,521,521,521,481,566,521,521,521,481
"asv39",461,506,506,506,271,131,308,308,308,271,269,459,459,459,271,362,506,506,506,271,394,506,506,506,271
"asv40",1000,1053,1053,1053,24,58,433,433,433,24,180,929,929,929,24,312,1053,1053,1053,24,342,1053,1053,1053,24
"asv41",904,941,941,941,0,429,718,718,718,0,664,895,895,895,0,813,941,941,941,0,841,941,941,941,0
"asv42",635,691,691,691,0,320,506,506,506,0,470,649,649,649,0,541,691,691,691,0,562,691,691,691,0
"asv43",708,764,764,764,240,128,382,382,382,240,288,656,656,656,240,469,763,763,763,240,497,764,764,764,240
"asv44",340,349,349,349,279,99,194,194,194,279,171,307,307,307,279,224,349,349,349,279,246,349,349,349,279
"asv45",757,828,1062,828,580,434,590,590,590,580,543,991,778,778,580,676,1062,1062,828,422,691,1062,828,1062,422
"asv46",1461,1440,1482,1460,177,434,879,870,870,177,921,1303,1285,1326,177,1224,1460,1440,1440,177,1245,1482,1482,1440,177
"asv47",1005,804,804,804,90,259,534,534,534,90,553,737,737,737,90,764,804,804,804,90,792,804,804,804,90
"asv48",325,339,0,339,168,70,186,0,0,168,132,315,315,315,168,209,339,339,339,168,223,339,339,339,168
"asv49",314,330,330,330,0,119,263,263,263,0,201,302,302,302,0,266,330,330,330,0,278,330,330,330,0
"asv50",365,332,332,332,0,134,211,211,211,0,221,293,293,293,0,312,332,332,332,0,319,332,332,332,0
"asv51",548,535,535,535,0,213,352,352,352,0,376,494,494,494,0,455,535,535,535,0,487,535,535,535,0
"asv52",388,547,547,547,0,20,82,82,82,0,137,455,455,455,0,288,547,547,547,0,303,547,547,547,0
"asv53",272,281,281,281,0,121,212,212,212,0,207,271,271,271,0,250,281,281,281,0,252,281,281,281,0
"asv54",707,735,735,735,0,96,416,416,416,0,299,637,637,637,0,447,735,735,735,0,472,735,735,735,0
"asv55",257,269,269,269,209,106,179,179,179,209,187,257,257,257,209,245,269,269,269,209,249,269,269,269,209
"asv56",515,520,520,520,0,58,122,122,122,0,105,423,423,423,0,246,520,520,520,0,278,520,520,520,0
"asv57",340,364,364,364,180,168,267,267,267,180,271,345,345,345,180,325,364,364,364,180,330,364,364,364,180
"asv58",232,249,249,249,0,94,161,161,161,0,156,230,230,230,0,216,249,249,249,0,227,249,249,249,0
"asv59",290,298,298,298,0,26,98,98,98,0,93,249,249,249,0,157,298,298,298,0,162,298,298,298,0
"asv60",238,260,260,260,0,103,177,177,177,0,175,238,238,238,0,214,260,260,260,0,219,260,260,260,0
"asv61",189,194,194,194,151,46,98,98,98,151,113,171,171,171,151,163,194,194,194,151,166,194,194,194,151
"asv62",322,330,330,330,0,146,226,226,226,0,230,308,308,308,0,284,330,330,330,0,296,330,330,330,0
"asv63",206,162,162,162,0,76,107,107,107,0,144,150,150,150,0,181,162,162,162,0,186,162,162,162,0
"asv64",152,156,156,156,0,20,81,81,81,0,56,136,136,136,0,99,156,156,156,0,111,156,156,156,0
"asv65",646,746,746,746,158,193,441,441,441,158,357,663,663,663,158,496,746,746,746,158,469,746,746,746,158
"asv66",168,173,173,173,0,72,115,115,115,0,128,167,167,167,0,150,173,173,173,0,153,173,173,173,0
"asv67",311,331,331,331,0,153,252,252,252,0,233,304,304,304,0,260,331,331,331,0,271,331,331,331,0
"asv68",204,142,142,142,0,54,88,88,88,0,124,131,124,131,0,177,142,142,142,0,153,142,142,142,0
"asv69",133,133,133,133,0,25,63,63,63,0,73,108,108,108,0,107,133,133,133,0,110,133,133,133,0
"asv70",187,206,206,206,0,60,127,127,127,0,117,189,189,189,0,154,206,206,206,0,159,206,206,206,0
"asv71",177,175,175,175,0,72,123,123,123,0,126,165,165,165,0,155,175,175,175,0,155,175,175,175,0
"asv72",123,126,126,126,0,15,60,60,60,0,48,109,109,109,0,67,126,126,126,0,73,126,126,126,0
"asv73",122,125,125,125,11,14,70,70,70,11,50,113,113,113,11,81,125,125,125,11,88,125,125,125,11
"asv74",121,134,134,134,86,23,70,70,70,86,50,119,119,119,86,84,133,133,133,86,92,134,134,134,86
"asv75",107,109,109,109,0,27,65,65,65,0,73,91,91,91,0,91,109,109,109,0,97,109,109,109,0
"asv76",180,206,206,206,0,69,149,149,149,0,138,195,195,195,0,160,206,206,206,0,162,206,206,206,0
"asv77",145,171,171,171,0,60,117,117,117,0,95,159,159,159,0,122,171,171,171,0,125,171,171,171,0
"asv78",62,64,64,64,0,23,0,41,41,0,44,57,57,57,0,52,0,64,64,0,58,64,0,64,0
"asv79",144,126,126,126,0,55,87,87,87,0,95,114,114,114,0,126,126,126,126,0,128,126,126,126,0
"asv80",63,62,62,62,0,23,37,37,37,0,32,53,53,53,0,47,62,62,62,0,40,62,62,62,0
"asv81",55,83,83,56,0,38,44,44,44,0,43,52,52,52,0,48,83,56,56,0,51,56,83,56,0
"asv82",53,57,57,57,42,17,35,35,35,42,33,45,45,45,42,44,57,57,57,42,44,57,57,57,42
"asv83",53,0,0,0,0,15,0,0,45,0,0,0,0,0,0,45,70,70,70,0,0,70,70,0,0
"asv84",51,52,52,52,0,22,39,39,39,0,39,47,47,47,0,47,52,52,52,0,47,52,52,52,0
"asv85",75,49,49,49,0,10,27,27,27,0,21,46,46,46,0,54,49,49,49,0,56,49,49,49,0
"asv86",43,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
"asv87",43,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv88",43,43,43,43,0,20,30,30,30,0,30,40,40,40,0,37,43,43,43,0,39,43,43,43,0
"asv89",60,114,114,114,0,14,13,31,31,0,41,65,103,103,0,88,72,114,72,0,73,114,72,114,0
"asv90",105,651,106,651,333,187,392,69,392,333,412,579,579,579,333,551,651,651,651,333,566,651,651,651,333
"asv91",43,0,0,0,0,18,0,0,0,0,27,0,0,0,0,37,0,0,0,0,40,0,0,0,0
"asv92",36,36,36,36,0,3,18,18,18,0,16,32,32,32,0,24,36,36,36,0,25,36,36,36,0
"asv93",34,37,37,37,22,0,15,15,15,22,0,29,29,29,22,17,37,37,37,22,18,37,37,37,22
"asv94",31,31,31,31,0,7,15,15,15,0,18,24,24,24,0,22,31,31,31,0,23,31,31,31,0
"asv95",41,30,30,30,0,20,21,21,21,0,32,29,29,29,0,35,30,30,30,0,37,30,30,30,0
"asv96",29,30,30,30,15,0,12,12,12,15,4,24,24,24,15,13,30,30,30,15,16,30,30,30,15
"asv97",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv98",94,84,84,84,0,26,50,50,50,0,56,74,74,74,0,79,84,84,84,0,82,84,84,84,0
"asv99",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv100",44,28,28,28,0,13,22,22,22,0,21,28,28,28,0,21,28,28,28,0,23,28,28,28,0
"asv101",23,0,0,0,0,7,0,0,0,0,16,0,0,0,0,21,0,0,0,0,22,0,0,0,0
"asv102",40,40,40,40,0,17,31,31,31,0,34,40,40,40,0,36,40,40,40,0,37,40,40,40,0
"asv103",21,0,0,41,0,16,21,31,21,0,27,36,52,36,0,30,41,41,0,0,67,0,0,0,0
"asv104",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0
"asv105",20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,13,0,0,0,0
"asv106",20,21,21,21,0,4,14,14,14,0,12,19,19,19,0,15,21,21,21,0,16,21,21,21,0
"asv107",19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,14,0,0,0,0
"asv108",19,0,0,0,0,3,0,0,0,0,12,0,0,0,0,16,0,0,0,0,16,0,0,0,0
"asv109",19,21,21,21,13,10,14,14,14,13,12,18,18,18,13,15,21,21,21,13,15,21,21,21,13
"asv110",18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,15,0,0,0,0
"asv111",17,17,17,17,0,0,17,17,17,0,11,17,17,17,0,17,17,17,17,0,17,17,17,17,0
"asv112",17,17,17,17,0,7,11,11,11,0,12,13,13,13,0,14,17,17,17,0,14,17,17,17,0
"asv113",17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,14,0,0,0,0
"asv114",31,26,18,18,0,12,10,0,10,0,18,23,7,16,0,19,18,18,18,0,12,18,26,18,0
"asv115",16,17,17,17,0,0,9,9,9,0,5,14,14,14,0,8,16,16,16,0,9,17,17,17,0
"asv116",21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,15,0,0,0,0
"asv117",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,0,0,0,0
"asv118",18,15,15,15,0,4,10,10,10,0,11,15,15,15,0,15,15,15,15,0,15,15,15,15,0
"asv119",35,36,284,284,0,7,156,24,24,0,147,252,252,252,0,29,36,36,36,0,215,284,284,36,0
"asv120",9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,8,0,0,0,0
"asv121",12,0,0,6,0,0,0,0,0,0,12,0,0,0,0,12,0,0,6,0,18,0,0,6,0
"asv122",15,6,14,8,0,8,6,6,12,0,9,0,6,13,0,10,14,14,14,0,19,8,6,14,0
"asv123",8,8,8,8,0,0,5,5,5,0,5,8,8,8,0,5,8,8,8,0,5,8,8,8,0
"asv124",7,10,10,10,0,0,7,7,7,0,5,8,8,8,0,5,10,10,10,0,5,10,10,10,0
"asv125",6,6,6,6,0,0,4,4,4,0,5,6,6,6,0,6,6,6,6,0,6,6,6,6,0
"asv126",5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"asv127",5,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0
"asv128",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0
"asv129",4,6,6,6,0,0,5,5,5,0,0,6,6,6,0,4,6,6,6,0,4,6,6,6,0
"asv130",4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"asv131",3,0,3,3,0,0,3,3,3,0,3,3,0,3,0,3,3,0,0,0,3,3,3,3,0
"asv132",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv133",2,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,0,2,2,2,2,0
"asv134",2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv135",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv136",0,99,0,0,0,37,0,70,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
"asv137",0,76,76,76,0,0,20,20,20,0,0,67,67,67,0,0,76,76,76,0,0,76,76,76,0
"asv138",0,12,12,12,0,2,5,5,5,0,4,8,8,8,0,8,12,12,12,0,10,12,12,12,0
"asv139",0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0
"asv140",0,0,24,24,0,8,15,15,15,0,14,0,22,22,0,18,0,24,0,0,0,24,24,24,0
"asv141",0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"asv142",0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv143",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv144",0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
"asv145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"asv146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
"asv147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0
