"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv35",185,202,209,209,0,59,113,113,113,0,109,174,174,181,0,164,202,202,209,0,162,202,209,202,0
"asv36",158,166,166,166,0,39,90,90,90,0,100,144,144,144,0,136,166,166,166,0,142,166,166,166,0
"asv37",571,608,608,575,0,255,432,432,432,0,380,664,517,664,0,493,575,608,575,0,514,608,608,608,0
"asv38",179,187,187,187,0,8,51,51,51,0,10,157,157,157,0,87,187,187,187,0,92,187,187,187,0
"asv39",133,139,139,139,80,31,80,80,80,80,59,128,128,128,80,95,139,139,139,80,106,139,139,139,80
"asv40",124,138,138,138,80,20,85,85,85,80,59,119,119,119,80,99,138,138,138,80,103,138,138,138,80
"asv41",277,291,284,284,28,96,171,171,171,28,175,264,264,257,28,231,290,290,283,28,247,291,284,291,28
"asv42",109,118,118,118,0,48,83,83,83,0,75,106,106,106,0,88,118,118,118,0,93,118,118,118,0
"asv43",105,105,105,105,219,36,75,75,75,219,79,94,94,94,219,97,105,105,105,219,101,105,105,105,219
"asv44",222,157,157,157,131,3,84,84,84,131,67,131,131,131,131,142,157,157,157,131,158,157,157,157,131
"asv45",96,97,97,97,0,55,74,74,74,0,69,93,93,93,0,92,97,97,97,0,94,97,97,97,0
"asv46",183,187,187,187,0,63,138,138,138,0,130,173,173,173,0,163,187,187,187,0,168,187,187,187,0
"asv47",101,115,115,115,0,44,75,75,75,0,67,107,107,107,0,84,115,115,115,0,87,115,115,115,0
"asv48",81,86,86,86,0,17,51,51,51,0,40,79,79,79,0,58,86,86,86,0,62,86,86,86,0
"asv49",80,80,80,80,66,24,48,48,48,66,61,74,74,74,66,75,80,80,80,66,75,80,80,80,66
"asv50",78,79,79,79,0,31,61,61,61,0,51,74,74,74,0,66,79,79,79,0,71,79,79,79,0
"asv51",70,81,81,81,0,17,41,41,41,0,33,70,70,70,0,46,81,81,81,0,48,81,81,81,0
"asv52",67,69,69,69,0,21,53,53,53,0,43,65,65,65,0,61,69,69,69,0,63,69,69,69,0
"asv53",65,67,67,67,0,41,55,55,55,0,53,66,66,66,0,62,67,67,67,0,63,67,67,67,0
"asv54",62,64,64,64,0,25,43,43,43,0,45,62,62,62,0,49,64,64,64,0,52,64,64,64,0
"asv55",61,65,65,65,0,37,51,51,51,0,48,61,61,61,0,55,65,65,65,0,56,65,65,65,0
"asv56",81,68,68,68,42,16,39,39,39,42,24,60,60,60,42,36,68,68,68,42,39,68,68,68,42
"asv57",108,114,114,114,0,13,42,42,42,0,26,103,103,103,0,58,114,114,114,0,65,114,114,114,0
"asv58",58,60,60,60,0,15,43,43,43,0,33,55,55,55,0,48,60,60,60,0,49,60,60,60,0
"asv59",53,59,59,59,0,18,41,41,41,0,32,53,53,53,0,43,59,59,59,0,49,59,59,59,0
"asv60",82,91,91,91,0,40,43,69,69,0,60,88,88,88,0,73,91,91,91,0,73,91,91,91,0
"asv61",117,126,126,126,39,35,90,90,90,39,99,117,117,117,39,119,126,126,126,39,114,126,126,126,39
"asv62",78,83,83,83,0,25,57,57,57,0,60,79,79,79,0,70,83,83,83,0,72,83,83,83,0
"asv63",53,43,43,43,0,9,25,25,25,0,26,39,39,39,0,41,43,43,43,0,41,43,43,43,0
"asv64",42,42,42,42,27,9,20,20,20,27,16,38,38,38,27,21,42,42,42,27,21,42,42,42,27
"asv65",40,43,43,43,26,9,18,18,18,26,13,33,33,33,26,14,43,43,43,26,16,43,43,43,26
"asv66",38,38,38,38,0,23,30,30,30,0,31,37,37,37,0,38,38,38,38,0,38,38,38,38,0
"asv67",37,39,39,39,0,10,21,21,21,0,23,31,31,31,0,28,38,38,38,0,30,39,39,39,0
"asv68",37,40,40,40,0,0,33,33,33,0,19,35,35,35,0,30,40,40,40,0,33,40,40,40,0
"asv69",62,41,41,41,0,17,28,28,28,0,46,39,39,39,0,55,41,41,41,0,56,41,41,41,0
"asv70",35,38,38,38,0,21,29,29,29,0,27,36,36,36,0,33,38,38,38,0,34,38,38,38,0
"asv71",35,36,36,36,0,14,23,23,23,0,23,31,31,31,0,29,36,36,36,0,31,36,36,36,0
"asv72",33,33,33,33,0,13,26,26,26,0,24,30,30,30,0,29,33,33,33,0,30,33,33,33,0
"asv73",97,98,98,98,0,28,62,62,62,0,61,91,91,91,0,75,98,98,98,0,80,98,98,98,0
"asv74",30,31,31,31,0,11,18,18,18,0,22,24,24,24,0,26,31,31,31,0,26,31,31,31,0
"asv75",29,29,29,29,0,9,18,18,18,0,20,27,27,27,0,25,29,29,29,0,26,29,29,29,0
"asv76",54,41,41,41,0,13,32,32,32,0,31,42,42,42,0,47,41,41,41,0,48,41,41,41,0
"asv77",48,53,53,53,0,6,39,39,39,0,35,49,49,49,0,46,53,53,53,0,46,53,53,53,0
"asv78",23,27,27,27,0,0,0,0,0,0,10,23,23,23,0,16,27,27,27,0,19,27,27,27,0
"asv79",66,60,60,40,0,18,29,29,29,0,21,54,54,54,0,37,60,40,60,0,38,60,54,60,0
"asv80",22,27,27,27,0,0,0,0,0,0,9,25,25,25,0,16,27,27,27,0,17,27,27,27,0
"asv81",19,19,19,19,0,12,16,16,16,0,15,19,19,19,0,19,19,19,19,0,19,19,19,19,0
"asv82",18,18,18,18,6,3,13,13,13,6,10,17,17,17,6,13,18,18,18,6,15,18,18,18,6
"asv83",16,16,16,16,0,8,12,12,12,0,11,14,14,14,0,14,16,16,16,0,14,16,16,16,0
"asv84",16,19,19,19,0,0,10,10,10,0,6,15,15,15,0,9,19,19,19,0,12,19,19,19,0
"asv85",15,16,16,16,0,7,10,10,10,0,13,16,16,16,0,14,16,16,16,0,14,16,22,16,0
"asv86",15,15,15,15,0,4,8,8,8,0,10,14,14,14,0,13,15,15,15,0,13,15,15,15,0
"asv87",27,0,0,0,0,9,0,0,0,0,13,0,0,0,0,23,0,0,0,0,24,0,0,0,0
"asv88",12,24,24,24,0,0,13,13,13,0,9,18,18,18,0,7,24,24,24,0,8,24,24,24,0
"asv89",12,16,16,16,0,0,0,0,0,0,0,9,9,9,0,0,16,16,16,0,0,16,16,16,0
"asv90",12,12,12,12,0,5,9,9,9,0,7,12,12,12,0,9,12,12,12,0,10,12,12,12,0
"asv91",18,0,15,15,0,0,8,8,8,0,5,15,15,15,0,15,15,15,15,0,14,15,15,15,0
"asv92",10,0,0,0,0,5,0,0,0,0,6,0,0,0,0,9,0,0,0,0,9,0,0,0,0
"asv93",16,10,10,10,0,3,9,9,9,0,6,9,9,9,0,14,10,10,10,0,15,10,10,10,0
"asv94",7,7,7,7,0,0,3,3,3,0,0,6,6,6,0,3,7,7,7,0,3,7,7,7,0
"asv95",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv96",6,6,6,6,0,3,5,5,5,0,4,6,6,6,0,6,6,6,6,0,6,6,6,6,0
"asv97",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv98",4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv99",3,3,3,3,0,2,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,3,0
"asv100",3,3,3,3,0,0,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,3,0
"asv101",3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv102",3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv103",2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv104",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,0,0,0,2,0,0,0,0
"asv105",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv106",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv107",0,0,64,0,0,15,33,33,33,0,33,57,57,57,0,46,64,0,0,0,48,64,0,64,0
"asv108",0,0,0,20,0,0,0,0,0,0,9,0,0,0,0,18,0,20,0,0,19,0,0,0,0
"asv109",0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5
"asv110",0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0
"asv111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
