"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv16",1181,1369,1369,1369,854,595,1014,1014,1014,854,825,1284,1284,1284,854,1032,1368,1368,1368,854,1072,1369,1369,1369,854
"asv17",2494,2694,2694,2694,1388,1235,2046,2099,2099,1388,1872,2506,2577,2577,1388,2188,2696,2696,2696,1388,2293,2694,2694,2694,1388
"asv18",744,775,775,775,479,310,560,560,560,479,519,732,732,732,479,647,776,776,776,479,666,775,775,775,479
"asv19",606,624,624,624,514,317,494,494,494,514,484,598,598,598,514,552,624,624,624,514,561,624,624,624,514
"asv20",605,684,684,684,0,29,255,255,255,0,206,570,570,570,0,307,684,684,684,0,334,684,684,684,0
"asv21",584,618,618,618,304,287,482,482,482,304,441,586,586,586,304,529,618,618,618,304,537,618,618,618,304
"asv22",528,579,579,579,411,147,340,340,340,411,245,492,492,492,411,346,581,581,581,411,356,579,579,579,411
"asv23",546,563,563,563,0,119,258,258,258,0,280,455,455,455,0,448,563,563,563,0,469,563,563,563,0
"asv24",404,435,435,435,0,176,299,299,299,0,293,402,402,402,0,349,435,435,435,0,355,435,435,435,0
"asv25",402,446,446,446,308,130,296,296,296,308,286,399,399,399,308,354,445,445,445,308,363,446,446,446,308
"asv26",394,399,399,399,267,189,298,298,298,267,303,372,372,372,267,359,399,399,399,267,368,399,399,399,267
"asv27",442,456,456,456,256,210,353,353,353,256,247,430,430,430,256,377,456,456,456,256,394,456,456,456,256
"asv28",317,330,330,330,236,103,197,197,197,236,205,298,298,298,236,272,329,329,329,236,283,330,330,330,236
"asv29",251,270,270,270,169,0,93,93,93,169,0,231,231,231,169,42,270,270,270,169,48,270,270,270,169
"asv30",609,616,616,616,88,250,447,447,447,88,434,585,585,585,88,529,616,616,616,88,559,593,616,616,88
"asv31",230,234,234,234,0,38,100,100,100,0,106,186,186,186,0,182,234,234,234,0,197,234,234,234,0
"asv32",344,402,402,402,0,97,231,231,231,0,181,352,352,352,0,241,402,402,402,0,255,402,402,402,0
"asv33",203,230,230,230,104,96,171,171,171,104,165,225,225,225,104,178,230,230,230,104,184,230,230,230,104
"asv34",212,217,217,217,186,74,138,138,138,186,146,195,195,195,186,180,216,216,216,186,185,217,217,217,186
"asv35",195,213,213,213,139,40,114,114,114,139,111,178,178,178,139,146,213,213,213,139,147,213,213,213,139
"asv36",294,317,317,317,0,47,67,67,67,0,98,276,276,276,0,157,317,317,317,0,168,317,317,317,0
"asv37",241,257,257,257,83,79,158,158,158,83,155,239,239,239,83,212,257,257,257,83,219,257,257,257,83
"asv38",293,305,305,305,107,171,150,150,150,107,229,186,186,186,107,262,305,305,305,107,269,305,305,305,107
"asv39",426,438,438,438,285,160,289,289,289,285,277,393,393,393,285,346,438,438,438,285,355,438,438,438,285
"asv40",223,187,187,187,0,30,82,82,82,0,103,165,165,165,0,160,187,187,187,0,169,187,187,187,0
"asv41",179,191,191,191,85,74,135,151,151,85,133,183,183,183,85,157,191,191,191,85,163,191,191,191,85
"asv42",141,142,142,142,103,37,97,97,97,103,67,135,135,135,103,78,142,142,142,103,82,142,142,142,103
"asv43",140,144,144,144,0,60,99,99,99,0,94,134,134,134,0,124,140,140,140,0,126,144,144,144,0
"asv44",224,240,240,240,0,36,89,89,89,0,92,216,216,216,0,158,240,240,240,0,161,240,240,240,0
"asv45",271,226,226,226,0,84,162,162,162,0,218,208,208,208,0,240,226,226,226,0,245,226,226,226,0
"asv46",194,201,201,201,109,65,130,130,130,109,97,179,179,179,109,142,201,201,201,109,150,201,201,201,109
"asv47",119,272,133,272,0,131,97,97,97,0,96,258,258,124,0,239,133,272,272,0,248,272,133,133,0
"asv48",155,164,164,164,0,68,114,114,114,0,102,151,151,151,0,131,164,164,164,0,137,164,164,164,0
"asv49",174,186,186,186,97,67,119,119,119,97,118,165,165,165,97,148,186,186,186,97,150,186,186,186,97
"asv50",91,124,124,124,0,24,58,58,58,0,64,105,105,105,0,68,124,124,124,0,74,124,124,124,0
"asv51",90,175,205,175,0,82,135,154,135,0,130,170,170,170,0,84,175,205,175,0,162,124,124,175,0
"asv52",88,91,91,91,43,38,65,65,65,43,61,83,83,83,43,80,91,91,91,43,82,91,91,91,43
"asv53",83,86,86,86,52,19,43,43,43,52,41,73,73,73,52,50,86,86,86,52,55,86,86,86,52
"asv54",67,76,76,76,0,8,15,15,15,0,23,67,67,67,0,44,76,76,76,0,47,76,76,76,0
"asv55",109,111,111,111,0,40,71,71,71,0,80,104,104,104,0,98,111,111,111,0,103,111,111,111,0
"asv56",56,64,64,64,0,8,36,36,36,0,21,57,57,57,0,40,64,64,64,0,43,64,64,64,0
"asv57",48,51,51,51,0,21,36,36,36,0,37,48,48,48,0,44,51,51,51,0,44,51,51,51,0
"asv58",71,77,77,77,0,14,43,43,43,0,32,66,66,66,0,51,77,77,77,0,54,77,77,77,0
"asv59",74,79,79,79,49,30,51,51,51,49,44,74,74,74,49,56,79,79,79,49,59,79,79,79,49
"asv60",37,37,37,37,0,19,25,25,25,0,24,33,33,33,0,31,37,37,37,0,33,37,37,37,0
"asv61",37,39,39,39,0,20,34,34,34,0,33,39,39,39,0,36,39,39,39,0,36,39,39,39,0
"asv62",33,35,35,35,6,6,22,22,22,6,13,32,32,32,6,24,35,35,35,6,24,35,35,35,6
"asv63",31,32,32,32,0,14,25,25,25,0,25,29,29,29,0,29,32,32,32,0,29,32,32,32,0
"asv64",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv65",28,28,28,28,0,11,21,21,21,0,0,25,25,25,0,22,28,28,28,0,22,28,28,28,0
"asv66",25,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,22,0,0,0,0
"asv67",34,28,28,28,0,13,20,20,20,0,22,26,26,26,0,32,28,28,28,0,34,28,28,28,0
"asv68",25,25,25,25,19,0,18,18,18,19,11,23,23,23,19,22,25,25,25,19,22,25,25,25,19
"asv69",25,25,25,25,0,9,16,16,16,0,15,23,23,23,0,21,25,25,25,0,22,25,25,25,0
"asv70",24,24,24,24,0,15,20,20,20,0,21,22,22,22,0,21,24,24,24,0,22,24,24,24,0
"asv71",23,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv72",23,23,23,23,0,6,9,9,9,0,6,20,20,20,0,11,23,23,23,0,11,23,23,23,0
"asv73",53,89,89,82,0,29,57,57,52,0,29,83,90,81,0,30,89,89,98,0,56,84,91,89,0
"asv74",22,22,22,22,0,4,11,11,11,0,12,17,17,17,0,16,22,22,22,0,18,22,22,22,0
"asv75",20,20,20,20,0,6,13,13,13,0,13,17,17,17,0,17,20,20,20,0,18,20,20,20,0
"asv76",33,34,34,34,0,6,20,20,20,0,17,33,33,33,0,29,34,34,34,0,29,34,34,34,0
"asv77",19,19,19,19,0,9,0,0,0,0,16,19,19,19,0,18,19,19,19,0,19,19,19,19,0
"asv78",19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,11,0,0,0,0
"asv79",18,22,22,22,0,0,9,9,9,0,5,20,20,20,0,11,22,22,22,0,11,22,22,22,0
"asv80",15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,9,0,0,0,0
"asv81",15,20,20,20,0,5,10,10,10,0,7,17,17,17,0,10,20,20,20,0,11,20,20,20,0
"asv82",14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,13,0,0,0,0
"asv83",14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,14,14,14,0
"asv84",12,12,12,12,0,8,11,11,11,0,10,11,11,11,0,11,12,12,12,0,11,12,12,12,0
"asv85",12,12,12,12,0,3,9,9,9,0,8,11,11,11,0,9,12,12,12,0,9,12,12,12,0
"asv86",12,0,0,0,0,8,0,0,0,0,9,0,0,0,0,12,0,0,0,0,12,0,0,0,0
"asv87",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0
"asv88",9,9,9,9,0,0,6,6,6,0,6,8,8,8,0,6,9,9,9,0,6,9,9,9,0
"asv89",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0
"asv90",9,11,11,11,0,6,8,8,8,0,7,11,11,11,0,9,11,11,11,0,9,11,11,11,0
"asv91",9,49,49,49,0,10,8,31,31,0,6,9,9,44,0,35,49,10,49,0,37,49,10,49,0
"asv92",6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,7,0,0,0,0
"asv93",6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv94",6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"asv95",5,5,5,5,0,4,4,4,4,0,4,5,5,5,0,4,5,5,5,0,4,5,5,5,0
"asv96",7,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0
"asv97",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv98",4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"asv99",4,4,4,4,0,2,3,3,3,0,3,0,4,0,0,3,4,4,4,0,3,0,0,4,0
"asv100",0,37,37,37,22,0,11,11,11,22,0,33,33,33,22,0,37,37,37,22,0,37,37,37,22
"asv101",0,25,25,25,0,5,0,0,0,0,7,16,16,16,0,0,25,25,25,0,0,25,25,25,0
"asv102",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"asv103",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"asv104",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv105",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv106",0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,4,0,0
