"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv31",279,287,287,287,164,135,226,226,226,164,188,264,264,264,164,230,287,287,287,164,247,287,287,287,164
"asv32",312,335,335,335,164,137,238,238,238,164,219,307,307,307,164,268,335,335,335,164,277,335,335,335,164
"asv33",1773,1647,1700,2141,0,527,1181,1467,1419,168,1235,2020,1856,2142,168,1207,2174,2224,1697,96,1880,2220,1673,1548,72
"asv34",381,430,430,430,122,195,313,313,313,122,289,413,413,413,122,349,430,430,430,122,355,430,430,430,122
"asv35",404,457,457,457,0,179,303,303,303,0,305,415,415,415,0,366,456,456,456,0,376,457,457,457,0
"asv36",213,221,221,221,123,36,137,137,137,123,94,194,194,194,123,136,221,221,221,123,143,221,221,221,123
"asv37",367,418,418,418,97,189,320,320,180,97,165,399,399,399,97,329,418,418,418,97,344,237,418,418,97
"asv38",171,173,173,173,98,48,91,91,91,98,95,136,136,136,98,121,173,173,173,98,128,173,173,173,98
"asv39",289,293,293,293,0,121,215,215,215,0,215,280,280,280,0,264,293,293,293,0,270,293,293,293,0
"asv40",230,252,252,252,0,96,170,170,170,0,154,240,240,240,0,196,252,252,252,0,216,252,252,252,0
"asv41",167,170,170,170,0,75,124,124,124,0,125,159,159,159,0,152,170,170,170,0,153,170,170,170,0
"asv42",161,168,168,168,111,31,96,96,96,111,73,149,149,149,111,110,168,168,168,111,124,168,168,168,111
"asv43",224,222,222,222,0,80,135,135,135,0,157,200,200,200,0,199,222,222,222,0,202,222,222,222,0
"asv44",141,155,155,155,73,15,67,67,67,73,35,125,125,125,73,77,155,155,155,73,90,155,155,155,73
"asv45",338,403,414,403,0,122,243,214,243,0,226,355,315,355,0,295,401,401,359,0,303,361,372,414,0
"asv46",126,135,135,135,0,17,58,58,58,0,38,113,113,113,0,64,135,135,135,0,70,135,135,135,0
"asv47",253,199,199,199,0,119,139,139,139,0,165,190,190,190,0,207,199,199,199,0,218,199,199,199,0
"asv48",103,150,150,150,0,69,112,112,112,0,72,140,140,140,0,89,150,150,150,0,93,150,150,150,0
"asv49",97,100,100,100,60,22,57,57,57,60,32,89,89,89,60,39,100,100,100,60,39,100,100,100,60
"asv50",94,99,99,99,0,26,62,62,62,0,61,87,87,87,0,79,99,99,99,0,83,99,99,99,0
"asv51",422,429,429,429,44,134,259,259,259,44,260,389,389,389,44,343,429,429,429,44,357,429,429,429,44
"asv52",89,88,88,88,0,18,39,39,39,0,46,70,70,70,0,71,87,87,87,0,78,88,88,88,0
"asv53",203,222,222,222,0,98,154,154,154,0,150,207,207,207,0,180,222,222,222,0,181,222,222,222,0
"asv54",91,89,89,100,0,28,57,57,57,0,59,83,83,83,0,78,89,89,89,0,83,89,89,89,0
"asv55",155,168,168,168,0,53,95,95,95,0,83,136,136,136,0,111,168,168,168,0,116,168,168,168,0
"asv56",80,82,82,82,0,29,52,52,52,0,56,75,75,75,0,68,82,82,82,0,70,82,82,82,0
"asv57",150,158,158,158,0,64,115,115,115,0,108,148,148,148,0,135,159,159,159,0,140,158,158,158,0
"asv58",77,0,0,0,0,15,0,0,0,0,31,0,0,0,0,42,0,0,0,0,52,0,0,0,0
"asv59",113,80,80,80,0,58,65,65,65,0,83,79,79,79,0,98,80,80,80,0,100,80,80,80,0
"asv60",74,76,76,76,0,0,0,0,0,0,27,61,61,61,0,43,76,76,76,0,45,76,76,76,0
"asv61",152,166,166,166,52,14,88,88,88,52,54,129,129,129,52,90,166,166,166,52,99,166,166,166,52
"asv62",69,70,70,70,0,22,46,46,46,0,53,62,62,62,0,60,70,70,70,0,60,70,70,70,0
"asv63",68,72,72,72,0,14,29,29,29,0,35,59,59,59,0,58,72,72,72,0,59,72,72,72,0
"asv64",67,69,69,69,0,20,34,34,34,0,31,48,48,48,0,44,69,69,69,0,46,69,69,69,0
"asv65",114,114,114,114,0,52,76,76,76,0,76,105,105,105,0,96,114,114,114,0,99,114,114,114,0
"asv66",63,65,65,65,0,18,32,32,32,0,33,44,44,44,0,46,64,64,64,0,49,65,65,65,0
"asv67",60,65,65,65,0,18,29,29,29,0,30,44,44,44,0,41,65,65,65,0,46,65,65,65,0
"asv68",60,64,64,64,0,10,28,28,28,0,21,54,54,54,0,37,64,64,64,0,40,64,64,64,0
"asv69",55,55,55,55,33,16,35,35,35,33,35,43,43,43,33,44,55,55,55,33,45,55,55,55,33
"asv70",97,55,55,55,0,26,38,38,38,0,38,52,52,52,0,49,55,55,55,0,49,55,55,55,0
"asv71",54,55,55,55,0,32,41,41,41,0,47,51,51,51,0,50,55,55,55,0,51,55,55,55,0
"asv72",47,48,48,48,0,24,35,35,35,0,34,44,44,44,0,41,48,48,48,0,44,48,48,48,0
"asv73",43,44,44,44,0,7,21,21,21,0,26,35,35,35,0,35,44,44,44,0,36,44,44,44,0
"asv74",39,0,0,0,0,0,0,0,0,0,20,0,0,0,0,28,0,0,0,0,28,0,0,0,0
"asv75",34,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,0,20,0,0,0,0
"asv76",52,59,59,59,0,25,39,39,39,0,37,52,52,52,0,45,59,59,59,0,46,59,59,59,0
"asv77",40,44,44,44,0,6,24,24,24,0,15,38,38,38,0,34,44,44,44,0,34,44,44,44,0
"asv78",30,31,31,31,0,9,23,23,23,0,21,28,28,28,0,28,31,31,31,0,28,31,31,31,0
"asv79",30,33,33,33,0,9,13,13,13,0,13,24,24,24,0,19,33,33,33,0,24,33,33,33,0
"asv80",29,29,29,29,0,14,22,22,22,0,23,28,28,28,0,26,29,29,29,0,27,29,29,29,0
"asv81",38,38,38,38,0,19,30,30,30,0,29,32,32,32,0,33,38,38,38,0,33,38,38,38,0
"asv82",22,22,22,22,0,6,14,14,14,0,13,20,20,20,0,21,22,22,22,0,22,22,22,22,0
"asv83",21,21,21,21,0,0,13,13,13,0,9,20,20,20,0,16,21,21,21,0,16,21,21,21,0
"asv84",20,22,22,22,0,0,12,12,12,0,0,17,17,17,0,13,22,22,22,0,16,22,22,22,0
"asv85",18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,15,0,0,0,0
"asv86",17,18,18,18,0,0,9,9,9,0,0,14,14,14,0,8,18,18,18,0,8,18,18,18,0
"asv87",14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,10,0,0,0,0
"asv88",27,14,14,14,0,16,24,24,24,0,22,33,33,33,0,25,14,14,14,0,25,14,14,14,0
"asv89",12,12,12,12,0,3,7,7,7,0,7,8,8,8,0,7,12,12,12,0,7,12,12,12,0
"asv90",12,12,12,12,0,4,8,8,8,0,11,12,12,12,0,11,12,12,12,0,12,12,12,12,0
"asv91",12,13,13,13,0,0,8,8,8,0,8,11,11,11,0,10,13,13,13,0,10,13,13,13,0
"asv92",12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,10,0,0,0,0
"asv93",10,10,10,10,4,2,4,4,4,4,2,9,9,9,4,2,10,10,10,4,3,10,10,10,4
"asv94",18,18,18,18,0,9,12,12,12,0,13,17,17,17,0,16,18,18,18,0,16,18,18,18,0
"asv95",8,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0
"asv96",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0
"asv97",7,7,7,7,0,0,4,4,4,0,3,6,6,6,0,5,7,7,7,0,5,7,7,7,0
"asv98",7,7,7,7,0,4,6,6,6,0,4,7,7,7,0,4,7,7,7,0,4,7,7,7,0
"asv99",7,8,8,8,0,0,5,5,5,0,3,8,8,8,0,3,8,8,8,0,3,8,8,8,0
"asv100",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv101",5,5,5,5,0,3,3,3,3,0,3,4,4,4,0,3,5,5,5,0,3,5,5,5,0
"asv102",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv103",5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0
"asv104",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0
"asv105",4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"asv106",4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"asv107",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv108",0,125,125,0,72,60,0,0,0,0,79,119,0,0,0,0,0,0,125,72,0,0,0,125,0
"asv109",0,50,0,50,0,22,37,37,0,0,0,0,0,0,0,38,50,0,0,0,41,50,50,50,0
"asv110",0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,25,25,25,0
"asv111",0,9,9,9,0,0,8,8,8,0,7,9,9,9,0,0,9,9,9,0,0,9,9,9,0
"asv112",0,5,5,5,0,0,0,2,2,0,0,4,4,4,0,0,5,5,5,0,0,0,5,5,0
"asv113",0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,3,0,0,0,0,0,0
"asv114",0,0,902,0,677,0,0,513,513,0,0,0,794,0,0,605,901,901,901,677,663,902,902,902,0
"asv115",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"asv116",0,0,0,102,0,48,77,0,0,0,0,0,95,0,0,89,0,0,0,0,0,0,102,102,0
"asv117",0,0,0,0,0,5,10,10,10,0,6,0,0,0,0,9,0,0,0,0,9,0,0,0,0
"asv118",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"asv119",0,0,0,0,0,0,0,29,0,0,0,0,40,0,0,0,0,0,42,0,0,42,42,0,0
"asv120",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0,0,0,0,26,0,0,0,0
"asv121",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,54,0,0,0,0
