"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv54",54,55,55,55,0,17,34,34,34,0,39,53,53,53,0,48,55,55,55,0,49,55,55,55,0
"asv55",52,52,52,52,37,14,31,31,31,37,35,47,47,47,37,47,52,52,52,37,48,52,52,52,37
"asv56",48,47,47,47,0,21,32,32,32,0,36,45,45,45,0,41,47,47,47,0,42,47,47,47,0
"asv57",65,22,22,22,0,10,18,18,18,0,17,20,20,20,0,37,22,22,22,0,38,22,22,22,0
"asv58",65,70,70,70,0,10,14,14,14,0,25,57,57,57,0,38,70,70,70,0,39,70,70,70,0
"asv59",42,42,0,0,0,0,27,0,0,0,0,0,0,39,0,0,0,0,0,0,0,42,0,42,24
"asv60",42,43,43,43,0,7,21,21,21,0,20,35,35,35,0,25,43,43,43,0,28,43,43,43,0
"asv61",58,40,40,40,0,11,23,23,23,0,31,35,35,35,0,46,40,40,40,0,48,40,40,40,0
"asv62",36,37,37,37,0,9,17,17,17,0,28,32,32,32,0,33,37,37,37,0,34,37,37,37,0
"asv63",35,36,36,36,21,9,19,19,19,21,15,29,29,29,21,20,36,36,36,21,21,36,36,36,21
"asv64",31,31,31,31,0,0,15,15,15,0,10,26,26,26,0,22,31,31,31,0,24,31,31,31,0
"asv65",30,31,31,31,0,3,15,15,15,0,10,28,28,28,0,20,31,31,31,0,23,31,31,31,0
"asv66",53,70,70,44,0,35,49,49,49,0,25,43,43,65,0,30,44,44,70,0,50,44,70,70,0
"asv67",24,26,26,26,0,6,11,11,11,0,11,19,19,19,0,14,26,26,26,0,16,26,26,26,0
"asv68",24,0,0,0,0,9,0,0,0,0,17,0,0,0,0,23,0,0,0,0,23,0,0,0,0
"asv69",22,22,22,22,0,9,15,15,15,0,15,19,19,19,0,19,22,22,22,0,19,22,22,22,0
"asv70",21,21,21,21,0,9,14,14,14,0,14,20,20,20,0,18,21,21,21,0,18,21,21,21,0
"asv71",21,21,21,21,0,9,14,14,14,0,13,18,18,18,0,17,21,21,21,0,18,21,21,21,0
"asv72",20,20,20,20,12,4,13,13,13,12,11,18,18,18,12,14,20,20,20,12,15,20,20,20,12
"asv73",20,23,23,23,0,2,10,10,10,0,9,20,20,20,0,10,23,23,23,0,11,23,23,23,0
"asv74",17,17,17,17,0,0,6,6,6,0,6,14,14,14,0,12,17,17,17,0,13,17,17,17,0
"asv75",17,17,17,17,0,0,14,14,14,0,0,17,17,17,0,16,17,17,17,0,16,17,17,17,0
"asv76",15,16,16,16,0,5,10,10,10,0,7,15,15,15,0,10,16,16,16,0,10,16,16,16,0
"asv77",15,15,15,15,0,4,6,6,6,0,7,9,9,9,0,11,14,14,14,0,12,15,15,15,0
"asv78",14,15,15,15,0,0,8,8,8,0,3,10,10,10,0,9,15,15,15,0,10,15,15,15,0
"asv79",10,10,10,10,0,6,8,8,8,0,8,9,9,9,0,9,10,10,10,0,9,10,10,10,0
"asv80",18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,17,0,0,0,0
"asv81",9,9,9,9,0,2,2,2,2,0,3,6,6,6,0,5,9,9,9,0,6,9,9,9,0
"asv82",8,11,11,11,0,0,2,2,2,0,0,7,7,7,0,3,11,11,11,0,4,11,11,11,0
"asv83",8,8,8,8,0,2,3,3,3,0,5,8,8,8,0,8,8,8,8,0,8,8,8,8,0
"asv84",8,8,8,8,0,2,2,2,2,0,4,6,6,6,0,7,8,8,8,0,7,8,8,8,0
"asv85",7,7,7,7,0,4,0,0,0,0,8,7,7,7,0,7,7,7,7,0,7,7,7,7,0
"asv86",6,6,6,6,0,0,0,0,0,0,3,5,5,5,0,5,6,6,6,0,5,6,6,6,0
"asv87",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
"asv88",3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv89",0,8,0,0,0,0,0,0,0,0,8,8,8,0,0,8,0,0,8,0,8,8,8,0,0
"asv90",0,0,454,454,224,0,0,0,0,224,0,0,0,0,0,0,0,0,454,0,0,0,0,454,0
"asv91",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"asv92",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv93",0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv94",0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv95",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
