"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv224","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales",NA,NA
"asv225","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA
"asv226","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Williamsia"
"asv227","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae",NA
"asv228","Bacteria","Proteobacteria",NA,NA,NA,NA
"asv229","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Azorhizophilus"
"asv230","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales",NA,NA
"asv231","Bacteria","Actinobacteria",NA,NA,NA,NA
"asv232","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales",NA,NA
"asv233","Bacteria","Actinobacteria","Actinobacteria","Micrococcales",NA,NA
"asv234","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus"
"asv235","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"asv236","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"asv237","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"asv238","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"asv239","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA
